"Date","Organic traffic"
"2019-04-19",427
"2019-04-20",433
"2019-04-21",434
"2019-04-22",434
"2019-04-23",435
"2019-04-24",439
"2019-04-25",440
"2019-04-26",443
"2019-04-27",443
"2019-04-28",442
"2019-04-29",443
"2019-04-30",443
"2019-05-01",446
"2019-05-02",444
"2019-05-03",443
"2019-05-04",442
"2019-05-05",442
"2019-05-06",447
"2019-05-07",442
"2019-05-08",447
"2019-05-09",446
"2019-05-10",449
"2019-05-11",449
"2019-05-12",456
"2019-05-13",454
"2019-05-14",454
"2019-05-15",455
"2019-05-16",452
"2019-05-17",455
"2019-05-18",453
"2019-05-19",445
"2019-05-20",443
"2019-05-21",445
"2019-05-22",447
"2019-05-23",447
"2019-05-24",442
"2019-05-25",439
"2019-05-26",439
"2019-05-27",437
"2019-05-28",435
"2019-05-29",437
"2019-05-30",440
"2019-05-31",437
"2019-06-01",435
"2019-06-02",430
"2019-06-03",430
"2019-06-04",428
"2019-06-05",428
"2019-06-06",426
"2019-06-07",431
"2019-06-08",432
"2019-06-09",436
"2019-06-10",427
"2019-06-11",428
"2019-06-12",427
"2019-06-13",428
"2019-06-14",430
"2019-06-15",431
"2019-06-16",433
"2019-06-17",433
"2019-06-18",436
"2019-06-19",444
"2019-06-20",448
"2019-06-21",451
"2019-06-22",454
"2019-06-23",461
"2019-06-24",463
"2019-06-25",469
"2019-06-26",475
"2019-06-27",499
"2019-06-28",508
"2019-06-29",525
"2019-06-30",537
"2019-07-01",561
"2019-07-02",570
"2019-07-03",589
"2019-07-04",597
"2019-07-05",606
"2019-07-06",634
"2019-07-07",635
"2019-07-08",632
"2019-07-09",638
"2019-07-10",645
"2019-07-11",646
"2019-07-12",656
"2019-07-13",661
"2019-07-14",671
"2019-07-15",678
"2019-07-16",689
"2019-07-17",709
"2019-07-18",707
"2019-07-19",706
"2019-07-20",711
"2019-07-21",714
"2019-07-22",719
"2019-07-23",730
"2019-07-24",720
"2019-07-25",721
"2019-07-26",715
"2019-07-27",723
"2019-07-28",719
"2019-07-29",724
"2019-07-30",719
"2019-07-31",734
"2019-08-01",739
"2019-08-02",736
"2019-08-03",758
"2019-08-04",782
"2019-08-05",816
"2019-08-06",827
"2019-08-07",856
"2019-08-08",879
"2019-08-09",891
"2019-08-10",915
"2019-08-11",927
"2019-08-12",950
"2019-08-13",961
"2019-08-14",981
"2019-08-15",1000
"2019-08-16",1070
"2019-08-17",1103
"2019-08-18",1072
"2019-08-19",1131
"2019-08-20",1132
"2019-08-21",1168
"2019-08-22",1190
"2019-08-23",1217
"2019-08-24",1224
"2019-08-25",1236
"2019-08-26",1249
"2019-08-27",1248
"2019-08-28",1275
"2019-08-29",1287
"2019-08-30",1294
"2019-08-31",1362
"2019-09-01",1391
"2019-09-02",1406
"2019-09-03",1412
"2019-09-04",1457
"2019-09-05",1477
"2019-09-06",1509
"2019-09-07",1524
"2019-09-08",1560
"2019-09-09",1599
"2019-09-10",1626
"2019-09-11",1640
"2019-09-12",1705
"2019-09-13",1739
"2019-09-14",1769
"2019-09-15",1804
"2019-09-16",1856
"2019-09-17",1899
"2019-09-18",1935
"2019-09-19",1968
"2019-09-20",2083
"2019-09-21",2242
"2019-09-22",2324
"2019-09-23",2378
"2019-09-24",2416
"2019-09-25",2456
"2019-09-26",2493
"2019-09-27",2531
"2019-09-28",2564
"2019-09-29",2619
"2019-09-30",2623
"2019-10-01",2667
"2019-10-02",2745
"2019-10-03",2792
"2019-10-04",2878
"2019-10-05",2947
"2019-10-06",3046
"2019-10-07",3187
"2019-10-08",3246
"2019-10-09",3307
"2019-10-10",3373
"2019-10-11",3390
"2019-10-12",3472
"2019-10-13",3500
"2019-10-14",3532
"2019-10-15",3606
"2019-10-16",3753
"2019-10-17",3855
"2019-10-18",3776
"2019-10-19",3796
"2019-10-20",3830
"2019-10-21",3885
"2019-10-22",3962
"2019-10-23",4017
"2019-10-24",4177
"2019-10-25",4213
"2019-10-26",4128
"2019-10-27",4173
"2019-10-28",4139
"2019-10-29",4104
"2019-10-30",4059
"2019-10-31",3957
"2019-11-01",3930
"2019-11-02",3914
"2019-11-03",3865
"2019-11-04",3822
"2019-11-05",3869
"2019-11-06",3830
"2019-11-07",3802
"2019-11-08",3800
"2019-11-09",3780
"2019-11-10",3720
"2019-11-11",3795
"2019-11-12",3860
"2019-11-13",3965
"2019-11-14",4008
"2019-11-15",3994
"2019-11-16",3988
"2019-11-17",4099
"2019-11-18",4138
"2019-11-19",4281
"2019-11-20",4327
"2019-11-21",4398
"2019-11-22",4437
"2019-11-23",4451
"2019-11-24",4476
"2019-11-25",4500
"2019-11-26",4549
"2019-11-27",4560
"2019-11-28",4579
"2019-11-29",4601
"2019-11-30",4735
"2019-12-01",4792
"2019-12-02",4979
"2019-12-03",4938
"2019-12-04",4906
"2019-12-05",5057
"2019-12-06",5112
"2019-12-07",5139
"2019-12-08",5007
"2019-12-09",5009
"2019-12-10",5035
"2019-12-11",4972
"2019-12-12",4892
"2019-12-13",4842
"2019-12-14",4863
"2019-12-15",4903
"2019-12-16",4893
"2019-12-17",4902
"2019-12-18",4946
"2019-12-19",5130
"2019-12-20",5173
"2019-12-21",5230
"2019-12-22",5355
"2019-12-23",5452
"2019-12-24",5504
"2019-12-25",5565
"2019-12-26",5664
"2019-12-27",5691
"2019-12-28",5738
"2019-12-29",5796
"2019-12-30",5857
"2019-12-31",5867
"2020-01-01",5896
"2020-01-02",5925
"2020-01-03",5993
"2020-01-04",6169
"2020-01-05",6033
"2020-01-06",6180
"2020-01-07",6266
"2020-01-08",6454
"2020-01-09",6472
"2020-01-10",6498
"2020-01-11",6579
"2020-01-12",6572
"2020-01-13",6680
"2020-01-14",6714
"2020-01-15",6835
"2020-01-16",6973
"2020-01-17",7061
"2020-01-18",7166
"2020-01-19",7250
"2020-01-20",7273
"2020-01-21",7562
"2020-01-22",7584
"2020-01-23",7625
"2020-01-24",7827
"2020-01-25",7858
"2020-01-26",7928
"2020-01-27",8063
"2020-01-28",8098
"2020-01-29",8000
"2020-01-30",8050
"2020-01-31",8071
"2020-02-01",8092
"2020-02-02",7866
"2020-02-03",7951
"2020-02-04",7966
"2020-02-05",7918
"2020-02-06",8056
"2020-02-07",8002
"2020-02-08",8179
"2020-02-09",8387
"2020-02-10",8701
"2020-02-11",8786
"2020-02-12",8813
"2020-02-13",9316
"2020-02-14",9466
"2020-02-15",9568
"2020-02-16",9732
"2020-02-17",9887
"2020-02-18",10028
"2020-02-19",10167
"2020-02-20",10245
"2020-02-21",10243
"2020-02-22",10370
"2020-02-23",10438
"2020-02-24",10449
"2020-02-25",10460
"2020-02-26",10536
"2020-02-27",10601
"2020-02-28",10692
"2020-02-29",10861
"2020-03-01",11081
"2020-03-02",11144
"2020-03-03",11193
"2020-03-04",11436
"2020-03-05",11522
"2020-03-06",11710
"2020-03-07",11917
"2020-03-08",11872
"2020-03-09",11985
"2020-03-10",11970
"2020-03-11",12067
"2020-03-12",12165
"2020-03-13",12444
"2020-03-14",12824
"2020-03-15",12948
"2020-03-16",13133
"2020-03-17",13362
"2020-03-18",13492
"2020-03-19",13638
"2020-03-20",13747
"2020-03-21",13960
"2020-03-22",14160
"2020-03-23",14769
"2020-03-24",14914
"2020-03-25",15133
"2020-03-26",15405
"2020-03-27",15602
"2020-03-28",15918
"2020-03-29",16277
"2020-03-30",16574
"2020-03-31",16752
"2020-04-01",17286
"2020-04-02",17675
"2020-04-03",18211
"2020-04-04",18771
"2020-04-05",19113
"2020-04-06",19510
"2020-04-07",19963
"2020-04-08",19982
"2020-04-09",19990
"2020-04-10",20056
"2020-04-11",20081
"2020-04-12",20394
"2020-04-13",20498
"2020-04-14",20736
"2020-04-15",20811
"2020-04-16",20690
"2020-04-17",20535
"2020-04-18",20437
"2020-04-19",20317
"2020-04-20",19935
"2020-04-21",19862
"2020-04-22",19839
"2020-04-23",19709
"2020-04-24",19352
"2020-04-25",19298
"2020-04-26",19014
"2020-04-27",18713
"2020-04-28",18493
"2020-04-29",18313
"2020-04-30",17823
"2020-05-01",17527
"2020-05-02",17736
"2020-05-03",17450
"2020-05-04",17404
"2020-05-05",17661
"2020-05-06",18893
"2020-05-07",19586
"2020-05-08",20245
"2020-05-09",20408
"2020-05-10",21233
"2020-05-11",21312
"2020-05-12",21864
"2020-05-13",22911
"2020-05-14",23206
"2020-05-15",24118
"2020-05-16",24963
"2020-05-17",25133
"2020-05-18",25652
"2020-05-19",26403
"2020-05-20",26960
"2020-05-21",27996
"2020-05-22",28821
"2020-05-23",29601
"2020-05-24",29825
"2020-05-25",31127
"2020-05-26",32613
"2020-05-27",33049
"2020-05-28",33893
"2020-05-29",34027
"2020-05-30",34404
"2020-05-31",34670
"2020-06-01",35011
"2020-06-02",34966
"2020-06-03",36601
"2020-06-04",36946
"2020-06-05",37235
"2020-06-06",37621
"2020-06-07",38734
"2020-06-08",38993
"2020-06-09",39195
"2020-06-10",43545
"2020-06-11",43433
"2020-06-12",41357
"2020-06-13",40985
"2020-06-14",40922
"2020-06-15",40620
"2020-06-16",36703
"2020-06-17",36594
"2020-06-18",36081
"2020-06-19",36030
"2020-06-20",36675
"2020-06-21",40760
"2020-06-22",40618
"2020-06-23",40892
"2020-06-24",41284
"2020-06-25",41953
"2020-06-26",42391
"2020-06-27",42370
"2020-06-28",42278
"2020-06-29",43051
"2020-06-30",43580
"2020-07-01",45203
"2020-07-02",44741
"2020-07-03",45333
"2020-07-04",46123
"2020-07-05",46514
"2020-07-06",47919
"2020-07-07",48625
"2020-07-08",50184
"2020-07-09",51161
"2020-07-10",52875
"2020-07-11",53049
"2020-07-12",53308
"2020-07-13",53814
"2020-07-14",54385
"2020-07-15",54513
"2020-07-16",49113
"2020-07-17",49427
"2020-07-18",50450
"2020-07-19",51476
"2020-07-20",53321
"2020-07-21",54246
"2020-07-22",54468
"2020-07-23",54554
"2020-07-24",58915
"2020-07-25",58806
"2020-07-26",58323
"2020-07-27",58203
"2020-07-28",58826
"2020-07-29",59608
"2020-07-30",60145
"2020-07-31",60790
"2020-08-01",61005
"2020-08-02",62797
"2020-08-03",61418
"2020-08-04",60791
"2020-08-05",61457
"2020-08-06",61190
"2020-08-07",62331
"2020-08-08",64178
"2020-08-09",64070
"2020-08-10",65284
"2020-08-11",58471
"2020-08-12",58066
"2020-08-13",57165
"2020-08-14",57771
"2020-08-15",59051
"2020-08-16",58649
"2020-08-17",59231
"2020-08-18",60513
"2020-08-19",59729
"2020-08-20",62037
"2020-08-21",63781
"2020-08-22",65665
"2020-08-23",65854
"2020-08-24",66850
"2020-08-25",67468
"2020-08-26",65863
"2020-08-27",65841
"2020-08-28",64552
"2020-08-29",65575
"2020-08-30",68210
"2020-08-31",69076
"2020-09-01",69148
"2020-09-02",69226
"2020-09-03",68446
"2020-09-04",68059
"2020-09-05",67935
"2020-09-06",67175
"2020-09-07",67332
"2020-09-08",67550
"2020-09-09",67574
"2020-09-10",67622
"2020-09-11",66952
"2020-09-12",68542
"2020-09-13",69951
"2020-09-14",70226
"2020-09-15",71913
"2020-09-16",71079
"2020-09-17",71714
"2020-09-18",71710
"2020-09-19",72178
"2020-09-20",74996
"2020-09-21",74975
"2020-09-22",74638
"2020-09-23",71832
"2020-09-24",71424
"2020-09-25",72659
"2020-09-26",73408
"2020-09-27",76103
"2020-09-28",77174
"2020-09-29",76409
"2020-09-30",80899
"2020-10-01",80505
"2020-10-02",75616
"2020-10-03",75529
"2020-10-04",75585
"2020-10-05",77113
"2020-10-06",80205
"2020-10-07",82229
"2020-10-08",84620
"2020-10-09",88639
"2020-10-10",90444
"2020-10-11",88941
"2020-10-12",88530
"2020-10-13",93011
"2020-10-14",96301
"2020-10-15",95994
"2020-10-16",97236
"2020-10-17",106494
"2020-10-18",108035
"2020-10-19",102799
"2020-10-20",105169
"2020-10-21",103017
"2020-10-22",106000
"2020-10-23",107932
"2020-10-24",109200
"2020-10-25",112432
"2020-10-26",110893
"2020-10-27",110666
"2020-10-28",109815
"2020-10-29",107218
"2020-10-30",112250
"2020-10-31",112467
"2020-11-01",112504
"2020-11-02",113455
"2020-11-03",114808
"2020-11-04",110993
"2020-11-05",112026
"2020-11-06",117031
"2020-11-07",126264
"2020-11-08",127404
"2020-11-09",120566
"2020-11-10",119584
"2020-11-11",124995
"2020-11-12",126545
"2020-11-13",121211
"2020-11-14",129987
"2020-11-15",131148
"2020-11-16",132066
"2020-11-17",131600
"2020-11-18",125742
"2020-11-19",126189
"2020-11-20",126778
"2020-11-21",126865
"2020-11-22",133520
"2020-11-23",134233
"2020-11-24",130687
"2020-11-25",133710
"2020-11-26",136314
"2020-11-27",142682
"2020-11-28",140603
"2020-11-29",142668
"2020-11-30",145628
"2020-12-01",144777
"2020-12-02",141776
"2020-12-03",141546
"2020-12-04",140378
"2020-12-05",143615
"2020-12-06",139565
"2020-12-07",144265
"2020-12-08",146560
"2020-12-09",146653
"2020-12-10",147610
"2020-12-11",152778
"2020-12-12",152540
"2020-12-13",149449
"2020-12-14",151404
"2020-12-15",156442
"2020-12-16",156094
"2020-12-17",158109
"2020-12-18",156957
"2020-12-19",153480
"2020-12-20",154514
"2020-12-21",154970
"2020-12-22",154858
"2020-12-23",161744
"2020-12-24",163553
"2020-12-25",164417
"2020-12-26",160005
"2020-12-27",164154
"2020-12-28",164237
"2020-12-29",165494
"2020-12-30",165931
"2020-12-31",162552
"2021-01-01",166253
"2021-01-02",164986
"2021-01-03",164247
"2021-01-04",166474
"2021-01-05",173255
"2021-01-06",177932
"2021-01-07",179156
"2021-01-08",190720
"2021-01-09",194317
"2021-01-10",195372
"2021-01-11",198896
"2021-01-12",199708
"2021-01-13",200238
"2021-01-14",202438
"2021-01-15",202473
"2021-01-16",206039
"2021-01-17",220072
"2021-01-18",220324
"2021-01-19",222358
"2021-01-20",219388
"2021-01-21",221883
"2021-01-22",230184
"2021-01-23",240700
"2021-01-24",245296
"2021-01-25",245228
"2021-01-26",243971
"2021-01-27",248426
"2021-01-28",253073
"2021-01-29",259327
"2021-01-30",258573
"2021-01-31",263498
"2021-02-01",270308
"2021-02-02",273670
"2021-02-03",281218
"2021-02-04",293326
"2021-02-05",290929
"2021-02-06",280823
"2021-02-07",284373
"2021-02-08",288102
"2021-02-09",284357
"2021-02-10",289338
"2021-02-11",286481
"2021-02-12",291445
"2021-02-13",304454
"2021-02-14",301487
"2021-02-15",298068
"2021-02-16",301731
"2021-02-17",297814
"2021-02-18",314636
"2021-02-19",324638
"2021-02-20",315466
"2021-02-21",318364
"2021-02-22",323562
"2021-02-23",327089
"2021-02-24",321545
"2021-02-25",327294
"2021-02-26",338465
"2021-02-27",348513
"2021-02-28",349710
"2021-03-01",361306
"2021-03-02",371553
"2021-03-03",377521
"2021-03-04",374994
"2021-03-05",373260
"2021-03-06",376985
"2021-03-07",380187
"2021-03-08",407036
"2021-03-09",408119
"2021-03-10",427182
"2021-03-11",423670
"2021-03-12",434269
"2021-03-13",450808
"2021-03-14",445797
"2021-03-15",452834
"2021-03-16",462809
"2021-03-17",453325
"2021-03-18",454928
"2021-03-19",454335
"2021-03-20",450547
"2021-03-21",439419
"2021-03-22",440848
"2021-03-23",447772
"2021-03-24",445001
"2021-03-25",446259
"2021-03-26",436011
"2021-03-27",434341
"2021-03-28",442029
"2021-03-29",446334
"2021-03-30",447894
"2021-03-31",451237
"2021-04-01",451211
"2021-04-02",454961
"2021-04-03",463642
"2021-04-04",457777
"2021-04-05",456805
"2021-04-06",466082
"2021-04-07",478948
"2021-04-08",486932
"2021-04-09",482023
"2021-04-10",480919
"2021-04-11",480527
"2021-04-12",483372
"2021-04-13",477267
"2021-04-14",476245
"2021-04-15",477078
"2021-04-16",475595
"2021-04-17",480011
"2021-04-18",478742
"2021-04-19",483079
"2021-04-20",480167
"2021-04-21",480120
"2021-04-22",487926
"2021-04-23",492073
"2021-04-24",495047
"2021-04-25",494106
"2021-04-26",494932
"2021-04-27",496036
"2021-04-28",494316
"2021-04-29",497251
"2021-04-30",495866
"2021-05-01",492457
"2021-05-02",492700
"2021-05-03",492210
"2021-05-04",485378
"2021-05-05",480486
"2021-05-06",478913
"2021-05-07",475983
"2021-05-08",474917
"2021-05-09",474085
"2021-05-10",465436
"2021-05-11",446956
"2021-05-12",442033
"2021-05-13",436654
"2021-05-14",420974
"2021-05-15",418690
"2021-05-16",417670
"2021-05-17",419624
"2021-05-18",419827
"2021-05-19",421528
"2021-05-20",423109
"2021-05-21",413404
"2021-05-22",413354
"2021-05-23",407197
"2021-05-24",404509
"2021-05-25",409788
"2021-05-26",413150
"2021-05-27",419961
"2021-05-28",421007
"2021-05-29",428276
"2021-05-30",438500
"2021-05-31",443244
"2021-06-01",448778
"2021-06-02",451493
"2021-06-03",453650
"2021-06-04",450401
"2021-06-05",456490
"2021-06-06",455939
"2021-06-07",452393
"2021-06-08",470236
"2021-06-09",478600
"2021-06-10",481909
"2021-06-11",483715
"2021-06-12",472916
"2021-06-13",471751
"2021-06-14",471591
"2021-06-15",478995
"2021-06-16",482668
"2021-06-17",488914
"2021-06-18",492123
"2021-06-19",486365
"2021-06-20",487883
"2021-06-21",493556
"2021-06-22",495483
"2021-06-23",480821
"2021-06-24",465625
"2021-06-25",462090
"2021-06-26",461021
"2021-06-27",461967
"2021-06-28",464693
"2021-06-29",464781
"2021-06-30",468887
"2021-07-01",476594
"2021-07-02",476377
"2021-07-03",474414
"2021-07-04",466168
"2021-07-05",452412
"2021-07-06",456142
"2021-07-07",447758
"2021-07-08",440100
"2021-07-09",456187
"2021-07-10",473408
"2021-07-11",481846
"2021-07-12",478509
"2021-07-13",475514
"2021-07-14",476142
"2021-07-15",468199
"2021-07-16",471458
"2021-07-17",475971
"2021-07-18",474009
"2021-07-19",476668
"2021-07-20",473054
"2021-07-21",473344
"2021-07-22",467678
"2021-07-23",478709
"2021-07-24",502406
"2021-07-25",516937
"2021-07-26",522486
"2021-07-27",516008
"2021-07-28",507031
"2021-07-29",507905
"2021-07-30",501653
"2021-07-31",496348
"2021-08-01",495885
"2021-08-02",491264
"2021-08-03",492627
"2021-08-04",485816
"2021-08-05",473816
"2021-08-06",476347
"2021-08-07",477468
"2021-08-08",481207
"2021-08-09",487767
"2021-08-10",490658
"2021-08-11",487500
"2021-08-12",470977
"2021-08-13",463411
"2021-08-14",466657
"2021-08-15",480856
"2021-08-16",477593
"2021-08-17",474901
"2021-08-18",482839
"2021-08-19",483848
"2021-08-20",487860
"2021-08-21",484099
"2021-08-22",483732
"2021-08-23",492551
"2021-08-24",492405
"2021-08-25",492132
"2021-08-26",489294
"2021-08-27",484368
"2021-08-28",482726
"2021-08-29",479131
"2021-08-30",480120
"2021-08-31",483052
"2021-09-01",471883
"2021-09-02",459735
"2021-09-03",458451
"2021-09-04",459665
"2021-09-05",457289
"2021-09-06",454727
"2021-09-07",451831
"2021-09-08",441806
"2021-09-09",446002
"2021-09-10",445449
"2021-09-11",440242
"2021-09-12",453758
"2021-09-13",478290
"2021-09-14",475932
"2021-09-15",474070
"2021-09-16",462946
"2021-09-17",463211
"2021-09-18",465800
"2021-09-19",470338
"2021-09-20",482170
"2021-09-21",498041
"2021-09-22",500246
"2021-09-23",503898
"2021-09-24",521102
"2021-09-25",523584
"2021-09-26",526193
"2021-09-27",530435
"2021-09-28",535493
"2021-09-29",538395
"2021-09-30",540246
"2021-10-01",548143
"2021-10-02",539916
"2021-10-03",535463
"2021-10-04",534877
"2021-10-05",536256
"2021-10-06",541276
"2021-10-07",541731
"2021-10-08",548934
"2021-10-09",556935
"2021-10-10",559771
"2021-10-11",563281
"2021-10-12",568719
"2021-10-13",574400
"2021-10-14",571419
"2021-10-15",580513
"2021-10-16",589876
"2021-10-17",596373
"2021-10-18",600546
"2021-10-19",606402
"2021-10-20",607909
"2021-10-21",611138
"2021-10-22",614759
"2021-10-23",618887
"2021-10-24",623325
"2021-10-25",634958
"2021-10-26",641542
"2021-10-27",650813
"2021-10-28",662869
"2021-10-29",672620
"2021-10-30",674130
"2021-10-31",670748
"2021-11-01",672102
"2021-11-02",682212
"2021-11-03",681934
"2021-11-04",684855
"2021-11-05",689158
"2021-11-06",694061
"2021-11-07",693991
"2021-11-08",684898
"2021-11-09",657793
"2021-11-10",637430
"2021-11-11",622114
"2021-11-12",612354
"2021-11-13",601130
"2021-11-14",589278
"2021-11-15",604416
"2021-11-16",634177
"2021-11-17",649937
"2021-11-18",641253
"2021-11-19",627557
"2021-11-20",621961
"2021-11-21",617109
"2021-11-22",621906
"2021-11-23",630018
"2021-11-24",635968
"2021-11-25",634972
"2021-11-26",631136
"2021-11-27",629963
"2021-11-28",624825
"2021-11-29",624682
"2021-11-30",630520
"2021-12-01",638933
"2021-12-02",648924
"2021-12-03",662658
"2021-12-04",665918
"2021-12-05",667016
"2021-12-06",667729
"2021-12-07",672165
"2021-12-08",676260
"2021-12-09",680704
"2021-12-10",689265
"2021-12-11",695930
"2021-12-12",694227
"2021-12-13",691070
"2021-12-14",684514
"2021-12-15",685269
"2021-12-16",682796
"2021-12-17",684008
"2021-12-18",701085
"2021-12-19",700514
"2021-12-20",693351
"2021-12-21",689515
"2021-12-22",703428
"2021-12-23",704744
"2021-12-24",704966
"2021-12-25",681026
"2021-12-26",680114
"2021-12-27",675109
